player,win_count,tournament_win_probability
Fils A.,1278,0.1278
Shelton B.,1203,0.1203
Mensik J.,1023,0.1023
Lehecka J.,641,0.0641
Tiafoe F.,617,0.0617
Paul T.,599,0.0599
Tien L.,582,0.0582
Musetti L.,563,0.0563
Michelsen A.,419,0.0419
Nakashima B.,412,0.0412
Ruud C.,319,0.0319
Norrie C.,287,0.0287
Griekspoor T.,246,0.0246
Fonseca J.,243,0.0243
Jodar R.,239,0.0239
Hanfmann Y.,182,0.0182
Rinderknech A.,141,0.0141
Borges N.,136,0.0136
Tirante T.A.,114,0.0114
Hurkacz H.,111,0.0111
Merida Aguilar D.,104,0.0104
Atmane T.,86,0.0086
Droguet T.,81,0.0081
Shang J.,81,0.0081
Bergs Z.,72,0.0072
Vandezandschulp B.,44,0.0044
Darderi L.,44,0.0044
Popyrin A.,37,0.0037
Blockx A.,34,0.0034
Deminaur A.,30,0.003
Arnaldi M.,26,0.0026
Navone M.,6,0.0006
Khachanov K.,0,0.0
Tabilo A.,0,0.0
Giron M.,0,0.0
Medvedev D.,0,0.0
Mpetshiperricard G.,0,0.0
Burruchaga R.,0,0.0
Chan D.,0,0.0
Fritz T.,0,0.0
Royer V.,0,0.0
Collignon R.,0,0.0
Struff J.L.,0,0.0
Draxl L.,0,0.0
Cerundolo F.,0,0.0
Majchrzak K.,0,0.0
Monfils G.,0,0.0
Carrenobusta P.,0,0.0
Zverev A.,0,0.0
Mochizuki S.,0,0.0
Sonego L.,0,0.0
Humbert U.,0,0.0
Marozsan F.,0,0.0
Tsitsipas S.,0,0.0
Bellucci M.,0,0.0
Baez S.,0,0.0
Brooksby J.,0,0.0
Walton A.,0,0.0
Cerundolo J.M.,0,0.0
Medjedovic H.,0,0.0
Damm M.,0,0.0
Mannarino A.,0,0.0
Fearnley J.,0,0.0
Draper J.,0,0.0
Svajda Z.,0,0.0
Berrettini M.,0,0.0
Vacherot V.,0,0.0
Andaluce M.,0,0.0
Moutet C.,0,0.0
Mejia N.,0,0.0
Hijikata R.,0,0.0
Fucsovics M.,0,0.0
Galarneau A.,0,0.0
Munar J.,0,0.0
Kopriva V.,0,0.0
Buse I.,0,0.0
O Connell C.,0,0.0
Duckworth J.,0,0.0
Ugocarabelli C.,0,0.0
Shapovalov D.,0,0.0
Diallo G.,0,0.0
Etcheverry T.,0,0.0
Bonzi B.,0,0.0
Kovacevic A.,0,0.0
Cobolli F.,0,0.0
Rublev A.,0,0.0
Vallejo D.,0,0.0
Jacquet K.,0,0.0
Zheng M.,0,0.0
Cilic M.,0,0.0
Shimabukuro S.,0,0.0
Kecmanovic M.,0,0.0
Vukic A.,0,0.0
Altmaier D.,0,0.0
Vanassche L.,0,0.0
Faria J.,0,0.0
